No,Date,Ticker,Category,Value,Timestamp,Close,Returns
7078,40065,UVV,Consumer Non-Durables,0.4987517130563617,1252447200.0,40.38000107,0.057333237
7079,40065,TUP,Producer Manufacturing,0.4932398231853973,1252447200.0,39.88000107,0.058073339
7080,40065,AOS,Producer Manufacturing,0.4847389568635243,1252447200.0,6.19166708,-0.057278003
7081,40065,CF,Process Industries,0.4818260208843925,1252447200.0,17.61599922,0.062904946
7082,40065,GLT,Process Industries,0.4817339671498732,1252447200.0,11.13000011,0.041271313
7083,40065,AMED,Health Services,0.4803755469712543,1252447200.0,36.70999908,-0.189289004
7084,40065,FMC,Process Industries,0.4783946899336396,1252447200.0,22.5845623,0.066280915
7085,40065,JKHY,Technology Services,0.475132497212733,1252447200.0,24.01000023,start
7086,40065,BMS,Process Industries,0.4733333619702368,1252447200.0,26.22999954,-0.015134592
7087,40065,UNF,Consumer Services,0.4706146560367558,1252447200.0,40.91999817,-0.040235321
7088,40065,VRSN,Technology Services,0.4604916237580685,1252447200.0,21.25,0.011834458
7089,40065,ATO,Utilities,0.4557294782528713,1252447200.0,27.67000008,-0.006843194
7090,40065,DVA,Health Services,0.453179183531647,1252447200.0,27.06999969,0.039560602
7091,40065,MNRO,Retail Trade,0.4515809033640078,1252447200.0,19.05999947,0.201746468
7092,40065,MKC,Consumer Non-Durables,0.4457722440325276,1252447200.0,16.71999931,-0.00922767
7093,40065,WRLD,Finance,0.4456995652516586,1252447200.0,27,0.019824876
7094,40065,ECL,Process Industries,0.4454748068011964,1252447200.0,43.66999817,0.039944564
7095,40065,OA,Electronic Technology,0.4449002181942816,1252447200.0,35.32529831,-0.032317439
#ARG!
7097,40065,CLX,Consumer Non-Durables,0.4405787927287102,1252447200.0,58.34999847,-0.015475181
7098,40065,VTRS,Health Technology,0.4393522234792908,1252447200.0,14.40999985,-0.00898107
7099,40065,VFC,Consumer Non-Durables,0.4365244286757833,1252447200.0,16.53483963,0.018536257
7100,40079,NFLX,Technology Services,0.8140977818498577,1253656800.0,6.692856789,0.080416301
7101,40079,AZO,Retail Trade,0.7953394421277935,1253656800.0,141.5,-0.053791986
7102,40079,PETS,Retail Trade,0.6549395785257278,1253656800.0,18.78000069,-0.025237908
7103,40079,ROST,Retail Trade,0.6547735390785401,1253656800.0,11.78999996,-0.007394107
7104,40079,RPM,Process Industries,0.603360563540022,1253656800.0,18.10000038,0.061522809
7105,40079,ABC,Distribution Services,0.5982452244772363,1253656800.0,21.68000031,0.011598367
7106,40079,FE,Utilities,0.5968998902310956,1253656800.0,46.86000061,0.011374707
7107,40079,MCK,Distribution Services,0.5864836731886643,1253656800.0,58.11999893,0.015082178
7108,40079,CAG,Consumer Non-Durables,0.5790072269601121,1253656800.0,17.01167297,0
7109,40079,BLL,Process Industries,0.573900081623544,1253656800.0,12.34249973,-0.005856846
7110,40079,HSY,Consumer Non-Durables,0.567171890306631,1253656800.0,39.20999908,-0.032123279
7111,40079,FLO,Consumer Non-Durables,0.5560680708726109,1253656800.0,11.53333282,0.057090359
7112,40079,WDFC,Process Industries,0.5534306213060022,1253656800.0,28.39999962,0.01740409
7113,40079,RTX,Electronic Technology,0.5434734480234189,1253656800.0,39.48395157,0.024198603
7114,40079,AEE,Utilities,0.5328655522123088,1253656800.0,25.54999924,-0.021298042
7115,40079,LBLCF,Retail Trade,0.5288404614646761,1253656800.0,29.80999947,-0.011341021
7116,40079,ES,Utilities,0.5225877840878793,1253656800.0,23.78000069,0.003791879
7117,40079,LMT,Electronic Technology,0.5202154108622224,1253656800.0,78.83000183,0.075055017
7118,40079,TRI,Technology Services,0.517940725598024,1253656800.0,33.54000092,0.001193345
7119,40079,SCL,Process Industries,0.511168277362997,1253656800.0,30.84000015,0.075231042
7120,40079,PAA,Industrial Services,0.5081857396648237,1253656800.0,23.89500046,0.023714911
7121,40079,UVV,Consumer Non-Durables,0.5032926504568284,1253656800.0,42.59000015,0.053284848
7122,40079,CATO,Retail Trade,0.5029160135763778,1253656800.0,20.81999969,0.127374991
7123,40079,HFC,Energy Minerals,0.5010822334629994,1253656800.0,12.23499966,0.071125966
7124,40079,TUP,Producer Manufacturing,0.4949646947038397,1253656800.0,39.70999908,-0.00427195
7125,40079,CF,Process Industries,0.4869654429772048,1253656800.0,17.51799965,-0.005578632
7126,40079,AMED,Health Services,0.4869360989077191,1253656800.0,45.77999878,0.220798115
7127,40079,MNRO,Retail Trade,0.485307190750425,1253656800.0,20.4533329,0.070553977
7128,40079,GLT,Process Industries,0.4834876772013678,1253656800.0,11.61999989,0.043083566
7129,40079,FMC,Process Industries,0.4820922303679244,1253656800.0,24.48395538,0.080751432
7130,40079,AOS,Producer Manufacturing,0.482023265428506,1253656800.0,6.326666832,0.021569162
7131,40079,BMS,Process Industries,0.4818042991094065,1253656800.0,26.29000092,0.002284897
7132,40079,PCG,Utilities,0.4803508093262315,1253656800.0,41.06000137,0.02640498
7133,40079,UNF,Consumer Services,0.4785190941061822,1253656800.0,43.20000076,0.054221617
7134,40079,LANC,Consumer Non-Durables,0.4769031902880955,1253656800.0,51.09999847,0.001566746
7135,40079,JKHY,Technology Services,0.4754609514121514,1253656800.0,23.79999924,-0.008784871
7136,40079,VRSN,Technology Services,0.4626644543937198,1253656800.0,23.45999908,0.098939909
7137,40079,ATO,Utilities,0.4545541108451778,1253656800.0,28.23999977,0.020390608
7138,40079,DVA,Health Services,0.4539991846014091,1253656800.0,28.20999908,0.0412504
7139,40079,ECL,Process Industries,0.4507944368657484,1253656800.0,45.79999924,0.047622749
7140,40079,VFC,Consumer Non-Durables,0.4501777800468298,1253656800.0,16.65018845,0.006951887
7141,40079,MKC,Consumer Non-Durables,0.4501170995004903,1253656800.0,17.375,0.038426825
7142,40079,WRLD,Finance,0.4480140588424439,1253656800.0,24.86000061,-0.082576755
7143,40079,CLX,Consumer Non-Durables,0.444268788351223,1253656800.0,58.77000046,0.007172196
7144,40079,OA,Electronic Technology,0.4441596310891346,1253656800.0,36.51818466,0.033210973
7145,40079,COO,Health Technology,0.4429976857310367,1253656800.0,30.04999924,start
7146,40079,ARLP,Energy Minerals,0.4414576309569912,1253656800.0,18.02000046,0.060919507
7147,40093,NFLX,Technology Services,0.825463178569557,1254866400.0,6.607142925,-0.012889481
7148,40093,AZO,Retail Trade,0.8085788403446024,1254866400.0,147.2100067,0.039560467
7149,40093,ROST,Retail Trade,0.6749698860238283,1254866400.0,12.07499981,0.023885472
7150,40093,EW,Health Technology,0.6734780905861552,1254866400.0,5.75416708,start
7151,40093,PETS,Retail Trade,0.6611681802386982,1254866400.0,19.73999977,0.049854512
7152,40093,AJG,Finance,0.6297464701440838,1254866400.0,24.18000031,0.286855318
7153,40093,MDLZ,Consumer Non-Durables,0.6121089066477389,1254866400.0,26.04999924,start
7154,40093,LANC,Consumer Non-Durables,0.6072397845653456,1254866400.0,50.72000122,-0.007464133
7155,40093,GIB,Technology Services,0.6070506492040921,1254866400.0,12.63000011,start
7156,40093,ABC,Distribution Services,0.5982370977745255,1254866400.0,22.40999985,0.03311709
7157,40093,LBLCF,Retail Trade,0.5751780338032577,1254866400.0,29.93000031,0.004017442
7158,40093,FLO,Consumer Non-Durables,0.5747757814717009,1254866400.0,11.19999981,-0.029327588
7159,40093,BLL,Process Industries,0.5691634647137657,1254866400.0,12.64750004,0.024411001
7160,40093,WDFC,Process Industries,0.5649573893092751,1254866400.0,30.90999985,0.084690619
7161,40093,CAG,Consumer Non-Durables,0.5601372597328531,1254866400.0,16.50583649,-0.030185709
7162,40093,ES,Utilities,0.5315040908269764,1254866400.0,23.19000053,-0.025123746
7163,40093,HSY,Consumer Non-Durables,0.5308323638229607,1254866400.0,39.38000107,0.004326307
7164,40093,LMT,Electronic Technology,0.5250249891330662,1254866400.0,74.02999878,-0.062823258
7165,40093,ECL,Process Industries,0.516138028443277,1254866400.0,45.49000168,-0.006791516
#ARG!
7167,40093,TUP,Producer Manufacturing,0.5067286072580762,1254866400.0,40.00999832,0.007526359
#ARG!
7169,40093,AOS,Producer Manufacturing,0.5024562940181021,1254866400.0,6.690000057,0.055840352
7170,40093,EGO,Non-Energy Minerals,0.5020857708597706,1254866400.0,60.65000153,start
7171,40093,DLTR,Retail Trade,0.498255039989155,1254866400.0,16.33333206,0.152723017
7172,40093,EL,Consumer Non-Durables,0.4948482626665811,1254866400.0,19.28000069,start
7173,40093,KMB,Consumer Non-Durables,0.492590255209101,1254866400.0,56.26078415,start
7174,40093,DVA,Health Services,0.490823797909382,1254866400.0,28.34499931,0.004774131
7175,40093,AMED,Health Services,0.4883031017761503,1254866400.0,42.22999954,-0.08071643
7176,40093,JKHY,Technology Services,0.4882675515644576,1254866400.0,23.54999924,-0.010559761
7177,40093,UNF,Consumer Services,0.4860663846226853,1254866400.0,44.97999954,0.040377423
7178,40093,GLT,Process Industries,0.4825448044253203,1254866400.0,11.56999969,-0.004312227
7179,40093,POR,Utilities,0.4788260621976798,1254866400.0,19.87000084,0.155409679
7180,40093,CLX,Consumer Non-Durables,0.4787506359663047,1254866400.0,57.31999969,-0.024981931
7181,40093,SON,Process Industries,0.4777562037195469,1254866400.0,27.79000092,0.38657316
7182,40093,MKC,Consumer Non-Durables,0.4670548321885632,1254866400.0,16.77000046,-0.035440788
7183,40093,CBRL,Consumer Services,0.4669920011564044,1254866400.0,34.81999969,0.053684364
7184,40093,NPK,Consumer Durables,0.4660787307005347,1254866400.0,89.09999847,0.232304373
7185,40093,SCL,Process Industries,0.4599725469673346,1254866400.0,31.26000023,0.013526779
7186,40093,SEE,Process Industries,0.4568309821016518,1254866400.0,19.37999916,start
7187,40093,OHI,Finance,0.454136987783464,1254866400.0,14.92000008,-0.146847203
7188,40107,NFLX,Technology Services,0.8236300378915329,1256076000.0,6.835713863,0.034009582
7189,40107,AZO,Retail Trade,0.8121107144452379,1256076000.0,137.9900055,-0.064678926
7190,40107,ROST,Retail Trade,0.7696551032040652,1256076000.0,11.34749985,-0.062139742
7191,40107,PETS,Retail Trade,0.758106606132519,1256076000.0,16.20999908,-0.197018743
7192,40107,EW,Health Technology,0.6822744109442535,1256076000.0,5.925000191,0.029256417
7193,40107,LANC,Consumer Non-Durables,0.675128971391546,1256076000.0,50.06000137,-0.013098021
7194,40107,AJG,Finance,0.6322674335494249,1256076000.0,23.92000008,-0.010810926
7195,40107,DLTR,Retail Trade,0.6111103305408878,1256076000.0,15.75666714,-0.035944346
7196,40107,MDLZ,Consumer Non-Durables,0.6110048156485612,1256076000.0,27.42000008,0.051254938
7197,40107,GIB,Technology Services,0.6022706996405395,1256076000.0,12.60000038,-0.002378101
7198,40107,ABC,Distribution Services,0.5959250352770082,1256076000.0,23.46999931,0.0462157
7199,40107,WDFC,Process Industries,0.5904729250725966,1256076000.0,33.34000015,0.075678131
7200,40107,FLO,Consumer Non-Durables,0.5809023608891246,1256076000.0,10.41333294,-0.072826763
7201,40107,LBLCF,Retail Trade,0.5747644281051247,1256076000.0,29.95999908,0.001001796
7202,40107,BLL,Process Industries,0.5669106870433728,1256076000.0,12.66749954,0.001580052
7203,40107,MCK,Distribution Services,0.5664493284196862,1256076000.0,60.86999893,0.046230605
7204,40107,CAG,Consumer Non-Durables,0.5605303760569241,1256076000.0,17.01945496,0.030643054
7205,40107,HSY,Consumer Non-Durables,0.5357020362400383,1256076000.0,40.66999817,0.032232575
7206,40107,ES,Utilities,0.5348952396116965,1256076000.0,23.43000031,0.010296091
7207,40107,LMT,Electronic Technology,0.5310282144379396,1256076000.0,69.66000366,-0.060844082
7208,40107,WMK,Retail Trade,0.526345788664918,1256076000.0,34.61000061,0.005504938
7209,40107,ORLY,Retail Trade,0.5258700808608983,1256076000.0,35.43000031,start
7210,40107,NPK,Consumer Durables,0.5236883630599579,1256076000.0,90.22000122,0.012491828
7211,40107,ECL,Process Industries,0.5207786028761437,1256076000.0,45.86999893,0.008318727
#ARG!
7213,40107,TUP,Producer Manufacturing,0.5091091699482746,1256076000.0,47.56000137,0.17286272
7214,40107,EL,Consumer Non-Durables,0.5087803709779889,1256076000.0,21.15999985,0.093044275
7215,40107,EGO,Non-Energy Minerals,0.5054170245593484,1256076000.0,59.54999924,-0.018303378
7216,40107,AOS,Producer Manufacturing,0.5038509041333257,1256076000.0,7.233333111,0.078086058
#ARG!
7218,40107,BKE,Retail Trade,0.4998167174212504,1256076000.0,30.22165871,0.020895307
#ARG!
7220,40107,UNF,Consumer Services,0.4942333294561742,1256076000.0,45.31000137,0.007309853
7221,40107,KMB,Consumer Non-Durables,0.4919643275826532,1256076000.0,57.22914886,0.017065623
7222,40107,HCSG,Commercial Services,0.4894347694750424,1256076000.0,13.33333302,0.063294764
7223,40107,JKHY,Technology Services,0.4884174743315612,1256076000.0,24.31999969,0.032173256
7224,40107,AMED,Health Services,0.4872002022796644,1256076000.0,42.68999863,0.01083381
7225,40107,GLT,Process Industries,0.4832247579256966,1256076000.0,10.59000015,-0.088505341
7226,40107,POR,Utilities,0.4813323071692332,1256076000.0,20.06999969,0.010015049
7227,40107,CLX,Consumer Non-Durables,0.4780280608389432,1256076000.0,57.84000015,0.009030983
7228,40107,SON,Process Industries,0.4754298049290864,1256076000.0,29.11000061,0.046405502
7229,40107,SCL,Process Industries,0.4722331533034597,1256076000.0,32.27999878,0.032108473
7230,40121,ROST,Retail Trade,0.8392962983065415,1257289200.0,11.22000027,-0.011299518
7231,40121,AZO,Retail Trade,0.7756563118296108,1257289200.0,139.3500061,0.009807539
7232,40121,DLTR,Retail Trade,0.741940706211666,1257289200.0,15.76333332,0.000422981
7233,40121,EW,Health Technology,0.7035462654414091,1257289200.0,6.522500038,0.096077025
7234,40121,NFLX,Technology Services,0.6877108085513871,1257289200.0,7.73714304,0.123871596
7235,40121,LANC,Consumer Non-Durables,0.6810326547149482,1257289200.0,47.90999985,-0.043898066
7236,40121,PETS,Retail Trade,0.6465504722111783,1257289200.0,15.71000004,-0.031330825
7237,40121,MDLZ,Consumer Non-Durables,0.6334055033839501,1257289200.0,26.67000008,-0.027733336
7238,40121,AJG,Finance,0.6269134754311193,1257289200.0,22.51000023,-0.060755267
7239,40121,NPK,Consumer Durables,0.6100926751459713,1257289200.0,84.54000092,-0.06502634
7240,40121,LBLCF,Retail Trade,0.6008751887161597,1257289200.0,28.79000092,-0.039834992
7241,40121,ABC,Distribution Services,0.5986299684234251,1257289200.0,23.13999939,-0.014160285
7242,40121,GIB,Technology Services,0.5743078380831287,1257289200.0,12.01000023,-0.047957189
7243,40121,BKE,Retail Trade,0.5740515370689987,1257289200.0,30.94424438,0.023628174
7244,40121,BLL,Process Industries,0.5735195555027064,1257289200.0,12.1875,-0.038628786
7245,40121,WDFC,Process Industries,0.5702355049651967,1257289200.0,31.28000069,-0.063778944
7246,40121,CAG,Consumer Non-Durables,0.5696355458308358,1257289200.0,16.26459122,-0.045366672
7247,40121,HSY,Consumer Non-Durables,0.5615754032943544,1257289200.0,37.27999878,-0.087033718
7248,40121,ORLY,Retail Trade,0.556769539375588,1257289200.0,37.25,0.050093017
7249,40121,LMT,Electronic Technology,0.5563207531734742,1257289200.0,70.40000153,0.010566967
7250,40121,ECL,Process Industries,0.5485350412344787,1257289200.0,44.33000183,-0.034149595
7251,40121,AOS,Producer Manufacturing,0.5238224067557039,1257289200.0,6.726666927,-0.072620176
7252,40121,MNRO,Retail Trade,0.5210319704063097,1257289200.0,20.13333321,-0.057581488
#ARG!
7254,40121,UNF,Consumer Services,0.5170527092789633,1257289200.0,40.27000046,-0.117921003
7255,40121,WMK,Retail Trade,0.514906853538161,1257289200.0,34.83000183,0.006336462
7256,40121,MCK,Distribution Services,0.5125644879756047,1257289200.0,60.74000168,-0.002137938
7257,40121,DGX,Health Services,0.5102487021090261,1257289200.0,56.59000015,start
7258,40121,EGO,Non-Energy Minerals,0.5052565517768615,1257289200.0,60.90000153,0.022416917
7259,40121,GEF,Process Industries,0.50004839538675,1257289200.0,55.47999954,0.525898968
7260,40121,GLT,Process Industries,0.4971903991206743,1257289200.0,11.26000023,0.061346469
7261,40121,CBRL,Consumer Services,0.4961654067933196,1257289200.0,32.77999878,-0.060373389
7262,40121,KDN,Producer Manufacturing,0.4952539837298108,1257289200.0,35.84000015,-0.192085861
7263,40121,KMB,Consumer Non-Durables,0.4944090020300102,1257289200.0,60.06711578,0.048399169
7264,40121,GIS,Consumer Non-Durables,0.492867778375968,1257289200.0,32.45999908,start
7265,40121,AMED,Health Services,0.4907749461567014,1257289200.0,40.77999878,-0.045772933
7266,40121,HCSG,Commercial Services,0.4907371260577102,1257289200.0,12.84666729,-0.037182719
7267,40121,VFC,Consumer Non-Durables,0.4890465033479276,1257289200.0,16.85263634,0.012085569
7268,40121,JWN,Retail Trade,0.4850108035188352,1257289200.0,32.59999847,0.41905388
7269,40121,BGS,Consumer Non-Durables,0.482503359035689,1257289200.0,8.010000229,-0.053475629
7270,40121,JJSF,Consumer Non-Durables,0.4728666256596822,1257289200.0,39.13000107,0.189039749
7271,40121,BCPC,Process Industries,0.4717116570564872,1257289200.0,18.57333374,0.298508636
7272,40121,WDC,Electronic Technology,0.4707277405675089,1257289200.0,34.88000107,0.3524245
7273,40121,JKHY,Technology Services,0.4705412678960936,1257289200.0,23.11000061,-0.051033594
7274,40121,CACI,Technology Services,0.4652742513639817,1257289200.0,47.90999985,0.011546244
7275,40135,ROST,Retail Trade,0.8830006661135755,1258498800.0,11.51749992,0.026169687
7276,40135,LANC,Consumer Non-Durables,0.8727259924606715,1258498800.0,49.68999863,0.03647943
7277,40135,AZO,Retail Trade,0.782155931602964,1258498800.0,145.8600006,0.045658464
7278,40135,ORLY,Retail Trade,0.7718802852788318,1258498800.0,39.45000076,0.057382122
7279,40135,DLTR,Retail Trade,0.7346285350114546,1258498800.0,16.45000076,0.042638956
7280,40135,NPK,Consumer Durables,0.6950264889340716,1258498800.0,93.59999847,0.101805561
7281,40135,NFLX,Technology Services,0.6874279849611984,1258498800.0,8.73285675,0.121060047
7282,40135,BKE,Retail Trade,0.657564444469042,1258498800.0,28.37613487,-0.086638546
7283,40135,EW,Health Technology,0.6441672137794059,1258498800.0,6.81666708,0.044112911
7284,40135,MDLZ,Consumer Non-Durables,0.6344587777093795,1258498800.0,27.26000023,0.021881094
7285,40135,BCPC,Process Industries,0.6333631779424453,1258498800.0,20.94000053,0.119934349
7286,40135,AJG,Finance,0.6317284865348063,1258498800.0,23.11000061,0.026305786
7287,40135,ABC,Distribution Services,0.6110858225957061,1258498800.0,24.46999931,0.055885154
7288,40135,PETS,Retail Trade,0.6063079316826643,1258498800.0,16.68000031,0.059912961
7289,40135,LBLCF,Retail Trade,0.6045803276011843,1258498800.0,28.44000053,-0.012231513
7290,40135,WMK,Retail Trade,0.5952468160761113,1258498800.0,36.29999924,0.041338583
7291,40135,ATGE,Consumer Services,0.5847621503483869,1258498800.0,54.47000122,0.049488059
7292,40135,MNRO,Retail Trade,0.5846622975341146,1258498800.0,20.55999947,0.020970605
7293,40135,CAG,Consumer Non-Durables,0.5689513257860044,1258498800.0,17.39299583,0.06707716
7294,40135,GIB,Technology Services,0.5671263445749293,1258498800.0,12.14999962,0.011589483
7295,40135,WDFC,Process Industries,0.5669941275285338,1258498800.0,33.5,0.068566501
7296,40135,NHC,Health Services,0.5522086505601131,1258498800.0,37.45999908,-0.289349129
7297,40135,DGX,Health Services,0.5315031278443597,1258498800.0,58.47999954,0.032852514
7298,40135,LMT,Electronic Technology,0.5257299441183221,1258498800.0,75.36000061,0.068083354
7299,40135,OMI,Distribution Services,0.5240402996503382,1258498800.0,26.65999985,-0.132155094
7300,40135,EGO,Non-Energy Minerals,0.5229084482002624,1258498800.0,67.59999847,0.104374761
7301,40135,PZZA,Consumer Services,0.5179236377760221,1258498800.0,11.22000027,-0.148404641
7302,40135,AOS,Producer Manufacturing,0.5161451886826642,1258498800.0,7.203332901,0.068464057
7303,40135,UHS,Health Services,0.5087016004664425,1258498800.0,29.16500092,0.018339638
7304,40135,CBRL,Consumer Services,0.5074272778938038,1258498800.0,35.41999817,0.077458045
7305,40135,GEF,Process Industries,0.5047863795776286,1258498800.0,57.61000061,0.037673587
7306,40135,MCK,Distribution Services,0.5030054242276486,1258498800.0,63.68999863,0.047425056
7307,40135,UNF,Consumer Services,0.5028115053860376,1258498800.0,44.54999924,0.101005351
7308,40135,MNST,Consumer Non-Durables,0.4936657206410154,1258498800.0,5.829999924,0.148259824
7309,40135,KDN,Producer Manufacturing,0.4934562151765758,1258498800.0,37.02000046,0.032393727
7310,40135,SEE,Process Industries,0.4919468916825595,1258498800.0,22.45999908,0.147494345
7311,40135,JWN,Retail Trade,0.4908579675096008,1258498800.0,34.86999893,0.067314588
7312,40135,AMED,Health Services,0.4901254412619614,1258498800.0,38.02000046,-0.070079386
7313,40135,JJSF,Consumer Non-Durables,0.4821407738338538,1258498800.0,38.86000061,-0.006924004
7314,40135,AHGP,Energy Minerals,0.4820422017313678,1258498800.0,23.13999939,0.097516572
7315,40135,WDC,Electronic Technology,0.4819997557986049,1258498800.0,38.45000076,0.097445086
7316,40135,SON,Process Industries,0.4799322229685338,1258498800.0,28.39999962,-0.024692647
7317,40135,BGS,Consumer Non-Durables,0.4798125440491838,1258498800.0,8.199999809,0.023443341
7318,40149,ROST,Retail Trade,0.898745591412865,1259708400.0,11.08500004,-0.038274765
7319,40149,LANC,Consumer Non-Durables,0.8779634555576764,1259708400.0,48.38000107,-0.026717151
7320,40149,AZO,Retail Trade,0.7940980791337822,1259708400.0,150.4799957,0.031182895
7321,40149,NPK,Consumer Durables,0.7422211870278568,1259708400.0,95.58999634,0.021037807
7322,40149,DLTR,Retail Trade,0.7197552002724465,1259708400.0,16.26333237,-0.011412498
7323,40149,ORLY,Retail Trade,0.7014179600296674,1259708400.0,39.11000061,-0.008655862
7324,40149,BKE,Retail Trade,0.6950526193311477,1259708400.0,27.09696388,-0.046126783
7325,40149,NFLX,Technology Services,0.6719048166736641,1259708400.0,8.428570747,-0.035465336
7326,40149,BCPC,Process Industries,0.6525908553670855,1259708400.0,21.02000046,0.003813156
7327,40149,PETS,Retail Trade,0.6476435394375983,1259708400.0,16.96999931,0.017236624
7328,40149,EW,Health Technology,0.643262737025887,1259708400.0,6.880000114,0.009248014
7329,40149,MDLZ,Consumer Non-Durables,0.6347770015560448,1259708400.0,26.61000061,-0.024133327
7330,40149,AJG,Finance,0.6254681888626982,1259708400.0,22.54000092,-0.024973901
7331,40149,ATGE,Consumer Services,0.6080209934289666,1259708400.0,53.77000046,-0.012934414
#ARG!
7333,40149,WMK,Retail Trade,0.605248693427044,1259708400.0,35.63000107,-0.018629711
7334,40149,KMB,Consumer Non-Durables,0.59939131638171,1259708400.0,64.03643036,0.063989612
7335,40149,MNRO,Retail Trade,0.591405172649667,1259708400.0,19.75333214,-0.040025222
7336,40149,ABC,Distribution Services,0.5870959914299835,1259708400.0,24.76000023,0.011781608
7337,40149,GIB,Technology Services,0.5774132291233836,1259708400.0,12.52999973,0.030796609
7338,40149,CAG,Consumer Non-Durables,0.5478174192714322,1259708400.0,17.59533119,0.011566007
7339,40149,AAP,Retail Trade,0.5438580649204764,1259708400.0,40.61000061,-0.050652866
7340,40149,DGX,Health Services,0.531493112824565,1259708400.0,58.63000107,0.002561722
7341,40149,LMT,Electronic Technology,0.5243891041883773,1259708400.0,78.19000244,0.036865155
7342,40149,AOS,Producer Manufacturing,0.5243692612355982,1259708400.0,7.164999962,-0.005335766
7343,40149,EGO,Non-Energy Minerals,0.5226904602868886,1259708400.0,71.30000305,0.05328841
7344,40149,GEF,Process Industries,0.5174689235216918,1259708400.0,57.84000015,0.003984406
7345,40149,PZZA,Consumer Services,0.5149847014085998,1259708400.0,11.20499992,-0.001337823
7346,40149,JJSF,Consumer Non-Durables,0.509509393057848,1259708400.0,37.52000046,-0.035091323
7347,40149,CBRL,Consumer Services,0.5064522069146967,1259708400.0,37.40999985,0.054661464
7348,40149,MNST,Consumer Non-Durables,0.5058540476554922,1259708400.0,5.943333149,0.019253125
7349,40149,AHGP,Energy Minerals,0.5056146517827127,1259708400.0,24.61000061,0.061590194
7350,40149,SEE,Process Industries,0.5016683517613184,1259708400.0,22.64999962,0.008423927
7351,40149,MCK,Distribution Services,0.5009366560999596,1259708400.0,61.97999954,-0.027215798
7352,40149,NHC,Health Services,0.4992161798555223,1259708400.0,36.75,-0.019135447
7353,40149,AMED,Health Services,0.4906187540422022,1259708400.0,37.86999893,-0.003953135
7354,40149,SON,Process Industries,0.4906157944045154,1259708400.0,28.71999931,0.011204589
7355,40149,KDN,Producer Manufacturing,0.4843270786033426,1259708400.0,36.50999832,-0.01387217
7356,40149,UNF,Consumer Services,0.4840220296367882,1259708400.0,44.5,-0.001122948
7357,40149,BGS,Consumer Non-Durables,0.4824382655164391,1259708400.0,8.550000191,0.041797174
7358,40149,WDC,Electronic Technology,0.4812805543683438,1259708400.0,38.90000153,0.011635574
7359,40149,HCSG,Commercial Services,0.4670292922917408,1259708400.0,13.15333271,0.023590742
7360,40149,DUK,Utilities,0.4653655015538556,1259708400.0,51.75,-0.072118397
7361,40149,LINC,Commercial Services,0.4568500969026499,1259708400.0,21.62999916,0.509131844
7362,40163,LANC,Consumer Non-Durables,0.8812783518788859,1260918000.0,48.36999893,-0.000206763
7363,40163,ROST,Retail Trade,0.7987609810888457,1260918000.0,11.20750046,0.010990391
7364,40163,AZO,Retail Trade,0.79560266840739,1260918000.0,157.9900055,0.048701618
7365,40163,NPK,Consumer Durables,0.7253733591877991,1260918000.0,99.83999634,0.043500694
7366,40163,DLTR,Retail Trade,0.7249429486245094,1260918000.0,16.07333374,-0.011751416
7367,40163,ORLY,Retail Trade,0.7220841765562316,1260918000.0,37.63000107,-0.038576571
7368,40163,NFLX,Technology Services,0.6774138134520792,1260918000.0,7.868570805,-0.068750769
7369,40163,PETS,Retail Trade,0.6709799879314001,1260918000.0,18.37000084,0.079271906
7370,40163,BCPC,Process Industries,0.6456511852183524,1260918000.0,22.45999908,0.066261521
7371,40163,EW,Health Technology,0.6438497067791213,1260918000.0,7.103332996,0.031945441
7372,40163,MDLZ,Consumer Non-Durables,0.6354748870679321,1260918000.0,27.14999962,0.020089924
7373,40163,AJG,Finance,0.6321563924351299,1260918000.0,22.38999939,-0.006677146
7374,40163,BKE,Retail Trade,0.6226706346908575,1260918000.0,27.34107971,0.008968635
7375,40163,ATGE,Consumer Services,0.6117335322683144,1260918000.0,58.99000168,0.092652267
#ARG!
7377,40163,KMB,Consumer Non-Durables,0.605197366723688,1260918000.0,62.28187943,-0.027781622
7378,40163,WMK,Retail Trade,0.6046883197160047,1260918000.0,36.06999969,0.012273477
7379,40163,MNRO,Retail Trade,0.5990807361190443,1260918000.0,21.01333237,0.061834918
7380,40163,ABC,Distribution Services,0.5900724093432018,1260918000.0,26.12999916,0.05385459
7381,40163,GIB,Technology Services,0.5882194019829531,1260918000.0,13.82999992,0.098714393
7382,40163,CAG,Consumer Non-Durables,0.5511882563010703,1260918000.0,17.47859955,-0.006656344
7383,40163,LDOS,Technology Services,0.5492375849974689,1260918000.0,48.02469254,0.061492589
7384,40163,GEF,Process Industries,0.5468692699867924,1260918000.0,52.66999817,-0.093634582
7385,40163,DGX,Health Services,0.5382618313090405,1260918000.0,61.75,0.051847446
7386,40163,AOS,Producer Manufacturing,0.5301581025851448,1260918000.0,7.386666775,0.030468532
7387,40163,LMT,Electronic Technology,0.52895634451598,1260918000.0,77.45999908,-0.009380131
7388,40163,PZZA,Consumer Services,0.5253693120020533,1260918000.0,11.77000046,0.04919386
7389,40163,EGO,Non-Energy Minerals,0.5249362153389157,1260918000.0,68.69999695,-0.037147215
7390,40163,AAP,Retail Trade,0.5243469426767939,1260918000.0,40.72000122,0.002705045
